published_date;list_id;age_group;amazon_product_url;article_chapter_link;author;book_image;book_image_width;book_image_height;book_review_link;book_uri;contributor;contributor_note;created_date;description;first_chapter_link;price;primary_isbn10;primary_isbn13;publisher;rank;rank_last_week;sunday_review_link;title;updated_date;weeks_on_list
2022-04-17;1;;https://www.amazon.com/dp/0063003058?tag=NYTBSREV-20;;Lucy Foley;https://storage.googleapis.com/du-prd/books/images/9780063003057.jpg;331;500;;nyt://book/ef0030b7-5eca-5278-835a-ade95bfbb1f2;by Lucy Foley;;2022-04-06 22:03:24;Jess has suspicions about her half-brother’s neighbors when he goes missing.;;0.00;0063003058;9780063003057;Morrow;4;3;;THE PARIS APARTMENT;2022-04-06 22:08:31;6
2022-04-17;1;;https://www.amazon.com/dp/1982154918?tag=NYTBSREV-20;;Janet Evanovich;https://storage.googleapis.com/du-prd/books/images/9781982154912.jpg;329;500;;nyt://book/3e643e46-b6d1-56f7-bb12-592aae0a1aff;by Janet Evanovich;;2022-04-06 22:03:24;When her family’s home is threatened, Gabriela Rose goes with her ex-husband to seek lost treasure in the jungles of Peru.;;0.00;1982154918;9781982154912;Atria;5;2;;THE RECOVERY AGENT;2022-04-06 22:08:31;2
2022-04-17;1;;https://www.amazon.com/dp/1982166797?tag=NYTBSREV-20;;Rebecca Serle;https://storage.googleapis.com/du-prd/books/images/9781982166793.jpg;324;500;;nyt://book/5e998df9-4354-56be-9e67-86e560cf8f96;by Rebecca Serle;;2022-04-06 22:03:24;During a summer trip in Italy, Katy’s late mother reappears as a 30-year-old woman.;;0.00;1982166797;9781982166793;Atria;6;8;;ONE ITALIAN SUMMER;2022-04-06 22:08:31;5
2022-04-17;1;;https://www.amazon.com/dp/059332109X?tag=NYTBSREV-20;;Anne Tyler;https://storage.googleapis.com/du-prd/books/images/9780593321096.jpg;336;500;;nyt://book/37be0337-b53c-5cd8-889a-349405cf421d;by Anne Tyler;;2022-04-06 22:03:24;The ups and downs of a Baltimore family from the 1950s to the pandemic present.;;0.00;059332109X;9780593321096;Knopf;7;4;;FRENCH BRAID;2022-04-06 22:08:31;2
2022-04-17;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2022-04-06 22:03:24;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;8;9;;THE MIDNIGHT LIBRARY;2022-04-06 22:08:32;69
2022-04-17;1;;https://www.amazon.com/dp/0593331265?tag=NYTBSREV-20;;C.J. Box;https://storage.googleapis.com/du-prd/books/images/9780593331262.jpg;331;500;;nyt://book/f9efb067-657a-5426-b057-206dbf368d47;by C.J. Box;;2022-04-06 22:03:24;The 22nd book in the Joe Pickett series. A fishing guide’s murder, stolen falcons and a Nazi official’s photo album heighten the danger.;;0.00;0593331265;9780593331262;Putnam;9;6;;SHADOWS REEL;2022-04-06 22:08:32;4
2022-04-17;1;;https://www.amazon.com/dp/1538748282?tag=NYTBSREV-20;;Harlan Coben;https://storage.googleapis.com/du-prd/books/images/9781538748282.jpg;331;500;;nyt://book/b0fbedf5-fa73-5c1f-8e94-3230e12ca680;by Harlan Coben;;2022-04-06 22:03:24;The second book in the Wilde series. Questions surface when Wilde connects with family members who have been out of his life.;;0.00;1538748282;9781538748282;Grand Central;10;5;;THE MATCH;2022-04-06 22:08:32;3
2022-04-17;1;;https://www.amazon.com/dp/0735222355?tag=NYTBSREV-20;;Amor Towles;https://storage.googleapis.com/du-prd/books/images/9780735222359.jpg;331;500;;nyt://book/43839b1f-c8cc-5ef4-8893-bd85582906a4;by Amor Towles;;2022-04-06 22:03:24;Two friends who escaped from a juvenile work farm take Emmett Watson on an unexpected journey to New York City in 1954.;;0.00;0735222355;9780735222359;Viking;11;13;;THE LINCOLN HIGHWAY;2022-04-06 22:08:32;26
2022-04-17;1;;https://www.amazon.com/dp/0593356152?tag=NYTBSREV-20;;Nita Prose;https://storage.googleapis.com/du-prd/books/images/9780593356159.jpg;329;500;;nyt://book/3177f07a-ea44-50d8-a0fd-e3d56450c995;by Nita Prose;;2022-04-06 22:03:24;When a wealthy man is found dead in his room, a maid at the Regency Grand Hotel becomes a lead suspect.;;0.00;0593356152;9780593356159;Ballantine;12;0;;THE MAID;2022-04-06 22:08:32;12
2022-04-17;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2022-04-06 22:03:25;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;13;12;;THE LAST THING HE TOLD ME;2022-04-06 22:08:32;45
2022-04-17;1;;https://www.amazon.com/dp/1635574072?tag=NYTBSREV-20;;Sarah J. Maas;https://storage.googleapis.com/du-prd/books/images/9781635574074.jpg;326;500;;nyt://book/5cf5dc9a-a109-5bfc-ab01-28817324a757;by Sarah J. Maas;;2022-04-06 22:03:25;The second book in the Crescent City series. Bryce Quinlan and Hunt Athalar must choose to fight or stay silent.;;0.00;1635574072;9781635574074;Bloomsbury;14;14;;HOUSE OF SKY AND BREATH;2022-04-06 22:08:32;7
2022-04-17;1;;https://www.amazon.com/dp/0062997424?tag=NYTBSREV-20;;Ellery Lloyd;https://storage.googleapis.com/du-prd/books/images/9780062997425.jpg;331;500;;nyt://book/84a596a9-9c43-58e9-a793-6f8b815d079e;by Ellery Lloyd;;2022-04-06 22:03:25;Off the English coast, the body count rises at a celebrity members’ club.;;0.00;0062997424;9780062997425;Harper;15;15;;THE CLUB;2022-04-06 22:08:32;5
2022-04-17;2;;https://www.amazon.com/dp/1984877925?tag=NYTBSREV-20;;Will Smith with Mark Manson;https://storage.googleapis.com/du-prd/books/images/9781984877925.jpg;329;500;;nyt://book/6c073ae4-fafc-5a46-ab24-d2d69d903ea7;by Will Smith with Mark Manson;;2022-04-06 22:03:27;The actor, producer and musician tells his life story and lessons he learned along the way.;;0.00;1984877925;9781984877925;Penguin Press;1;6;;WILL;2022-04-06 22:08:34;21
2022-04-17;2;;https://www.amazon.com/dp/0063076098?tag=NYTBSREV-20;;Dave Grohl;https://storage.googleapis.com/du-prd/books/images/9780063076099.jpg;331;500;;nyt://book/93914c6c-1313-51de-aa16-047a120720a9;by Dave Grohl;;2022-04-06 22:03:27;A memoir by the musician known for his work with Foo Fighters and Nirvana.;;0.00;0063076098;9780063076099;Dey Street;2;4;;THE STORYTELLER;2022-04-06 22:08:34;26
2022-04-17;2;;https://www.amazon.com/dp/0593183746?tag=NYTBSREV-20;;Alex Kershaw;https://storage.googleapis.com/du-prd/books/images/9780593183748.jpg;331;500;;nyt://book/971a35f5-a84c-562f-b50d-d172a1e8bcbd;by Alex Kershaw;;2022-04-06 22:03:27;The story of four soldiers who received the Medal of Honor for their service during World War II.;;0.00;0593183746;9780593183748;Dutton Caliber;3;8;;AGAINST ALL ODDS;2022-04-06 22:08:34;2
2022-04-17;2;;https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20;;edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg;331;500;;nyt://book/a38e3654-a631-555f-92be-bb380296e141;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;2022-04-06 22:03:27;Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.;;0.00;0593230574;9780593230572;One World;4;2;;THE 1619 PROJECT;2022-04-06 22:08:34;20
2022-04-17;2;;https://www.amazon.com/dp/0063158604?tag=NYTBSREV-20;;William P. Barr;https://storage.googleapis.com/du-prd/books/images/9780063158603.jpg;329;500;;nyt://book/aba5a719-33ae-5a7d-b39b-09f1e813365c;by William P. Barr;;2022-04-06 22:03:27;The former attorney general for George H.W. Bush and Donald Trump gives his account of those two tenures.;;0.00;0063158604;9780063158603;Morrow;5;1;;ONE DAMN THING AFTER ANOTHER;2022-04-06 22:08:35;4
2022-04-17;2;;https://www.amazon.com/dp/198481978X?tag=NYTBSREV-20;;Hannah Gads;https://storage.googleapis.com/du-prd/books/images/9781984819789.jpg;329;500;;nyt://book/37d5191d-13b2-568b-bb7a-33ff7557d3fb;by Hannah Gadsby;;2022-04-06 22:03:27;The stand-up comedian from Australia details difficult experiences and the creation of her breakthrough show.;;0.00;198481978X;9781984819789;Ballantine;6;0;;TEN STEPS TO NANETTE;2022-04-06 22:08:35;1
2022-04-17;2;;https://www.amazon.com/dp/0525657746?tag=NYTBSREV-20;;Michelle Zauner;https://storage.googleapis.com/du-prd/books/images/9780525657743.jpg;338;500;;nyt://book/606c842e-51e5-5ec6-826f-8c9104617ab8;by Michelle Zauner;;2022-04-06 22:03:27;The daughter of a Korean mother and Jewish-American father, and leader of the indie rock project Japanese Breakfast, describes creating her own identity after losing her mother to cancer.;;0.00;0525657746;9780525657743;Knopf;7;5;;CRYING IN H MART;2022-04-06 22:08:35;37
2022-04-17;2;;https://www.amazon.com/dp/0358457548?tag=NYTBSREV-20;;Marie Yovanovitch;https://storage.googleapis.com/du-prd/books/images/9780358457541.jpg;331;500;;nyt://book/dbc247db-1f33-5fe8-acfc-d7b00f4afa5e;by Marie Yovanovitch;;2022-04-06 22:03:28;The former U.S. ambassador to Ukraine chronicles her career in the post-Soviet world and her testimony during the first impeachment of President Trump.;;0.00;0358457548;9780358457541;Mariner;8;3;;LESSONS FROM THE EDGE;2022-04-06 22:08:35;3
2022-04-17;2;;https://www.amazon.com/dp/059319148X?tag=NYTBSREV-20;;Arthur C. Brooks;https://storage.googleapis.com/du-prd/books/images/9780593191484.jpg;330;500;;nyt://book/036735f5-f655-5fcb-bddc-4a7648bfeaf6;by Arthur C. Brooks;;2022-04-06 22:03:28;A columnist for The Atlantic espouses ways to shift priorities and habits to overcome waning abilities in later life.;;0.00;059319148X;9780593191484;Portfolio;9;11;;FROM STRENGTH TO STRENGTH;2022-04-06 22:08:35;7
2022-04-17;2;;https://www.amazon.com/dp/1984801252?tag=NYTBSREV-20;;Glennon Doyle;https://storage.googleapis.com/du-prd/books/images/9781984801258.jpg;330;500;;nyt://book/fbeeab6c-34bb-5c38-8f27-9fc3ced2ff01;by Glennon Doyle;;2022-04-06 22:03:28;The activist and public speaker describes her journey of listening to her inner voice.;;0.00;1984801252;9781984801258;Dial;10;12;;UNTAMED;2022-04-06 22:08:35;95
2022-04-17;2;;https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20;;Matthew McConaughey;https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg;392;500;;nyt://book/a13e8e1e-0fdd-5551-925b-d89690f4eb37;by Matthew McConaughey;;2022-04-06 22:03:28;The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.;;0.00;0593139135;9780593139134;Crown;11;7;;GREENLIGHTS;2022-04-06 22:08:35;66
2022-04-17;2;;https://www.amazon.com/dp/0525509410?tag=NYTBSREV-20;;Judd Apatow;https://storage.googleapis.com/du-prd/books/images/9780525509417.jpg;327;500;;nyt://book/d6f589b3-9ac7-5f6d-9062-7316600d741e;by Judd Apatow;;2022-04-06 22:03:28;Conversations with comedic writers and performers on making and sustaining comedy.;;0.00;0525509410;9780525509417;Random House;12;0;;SICKER IN THE HEAD;2022-04-06 22:08:35;1
2022-04-17;2;;https://www.amazon.com/dp/0063061147?tag=NYTBSREV-20;;Peter Schweizer;https://storage.googleapis.com/du-prd/books/images/9780063061149.jpg;331;500;;nyt://book/84820108-6a1e-596e-8c1a-8067b42e92e5;by Peter Schweizer;;2022-04-06 22:03:28;The author of “Profiles in Corruption” portrays a conspiracy of how the Chinese government might infiltrate American institutions.;;0.00;0063061147;9780063061149;Harper;13;10;;RED-HANDED;2022-04-06 22:08:35;10
2022-04-17;2;;https://www.amazon.com/dp/1250223180?tag=NYTBSREV-20;;Bruce D. Perry and Oprah Winfrey;https://storage.googleapis.com/du-prd/books/images/9781250223180.jpg;319;500;;nyt://book/5bd45771-6d8f-5a8e-aa45-46b74262534e;by Bruce D. Perry and Oprah Winfrey;;2022-04-06 22:03:28;An approach to dealing with trauma that shifts an essential question used to investigate it.;;0.00;1250223180;9781250223180;Flatiron;14;0;;WHAT HAPPENED TO YOU?;2022-04-06 22:08:35;26
2022-04-17;2;;https://www.amazon.com/Great-Reset-Biden-Twenty-First-Century-Fascism/dp/163763059X/?tag=NYTBSREV-20;;Glenn Beck with Justin Haskins;https://storage.googleapis.com/du-prd/books/images/9781637630594.jpg;333;500;;nyt://book/96840620-552a-506a-a6e8-bd4f0928f149;by Glenn Beck with Justin Haskins;;2022-04-06 22:03:28;The syndicated radio host portrays what he sees as a conspiracy to shift economic and social power.;;0.00;163763059X;9781637630594;Forefront;15;13;;THE GREAT RESET;2022-04-06 22:08:35;5
2022-05-22;1;;https://www.amazon.com/dp/0316499374?tag=NYTBSREV-20;;James Patterson and Maxine Paetro;https://storage.googleapis.com/du-prd/books/images/9780316499378.jpg;323;500;;nyt://book/30e66d4a-611a-5a29-b8e2-c7b2eed2bbd4;by James Patterson and Maxine Paetro;;2022-05-11 22:09:21;The 22nd book in the Women’s Murder Club series. Lindsay Boxer returns as word gets around about a shipment of drugs and weapons.;;0.00;0316499374;9780316499378;Little, Brown;1;0;;22 SECONDS;2022-05-11 22:13:45;1
2022-05-22;1;;https://www.amazon.com/dp/1250812194?tag=NYTBSREV-20;;Holly Black;https://storage.googleapis.com/du-prd/books/images/9781250812193.jpg;329;500;;nyt://book/18000453-1699-5670-9d5f-e09c048009f1;by Holly Black;;2022-05-11 22:09:21;A bartender working at a Berkshires dive bar deals with doppelgängers, billionaires and magicians seeking a vast and terrible power.;;0.00;1250812194;9781250812193;Tor;2;0;;BOOK OF NIGHT;2022-05-11 22:13:45;1
2022-05-22;1;;https://www.amazon.com/dp/075955434X?tag=NYTBSREV-20;;Dolly Parton and James Patterson;https://storage.googleapis.com/du-prd/books/images/9780759554344.jpg;322;500;;nyt://book/de82c2a0-f17b-526c-a326-c2233f0667b3;by Dolly Parton and James Patterson;;2022-05-11 22:09:21;A singer-songwriter goes to Nashville seeking stardom but is followed by her dark past.;;0.00;075955434X;9780759554344;Little, Brown;3;2;;RUN, ROSE, RUN;2022-05-11 22:13:46;9
2022-05-22;1;;https://www.amazon.com/dp/1538719770?tag=NYTBSREV-20;;David Baldacci;https://storage.googleapis.com/du-prd/books/images/9781538719770.jpg;331;500;;nyt://book/418369b6-2a61-5440-ae6c-8da8693e53dd;by David Baldacci;;2022-05-11 22:09:21;The third book in the Archer series. Archer, Dash and Callahan search for a missing screenwriter who had a dead body turn up in her home.;;0.00;1538719770;9781538719770;Grand Central;4;1;;DREAM TOWN;2022-05-11 22:13:46;3
2022-05-22;1;;https://www.amazon.com/dp/1250278368?tag=NYTBSREV-20;;Mary Kay Andrews;https://storage.googleapis.com/du-prd/books/images/9781250278364.jpg;329;500;;nyt://book/9fadd15d-6424-5305-b8d7-6350e0f1cc7e;by Mary Kay Andrews;;2022-05-11 22:09:21;A widow starring in a beach house renovation reality show gets caught up in competing love interests and an old missing persons case.;;0.00;1250278368;9781250278364;St. Martin's;5;0;;THE HOMEWRECKERS;2022-05-11 22:13:46;1
2022-05-22;1;;https://www.amazon.com/dp/0063003058?tag=NYTBSREV-20;;Lucy Foley;https://storage.googleapis.com/du-prd/books/images/9780063003057.jpg;331;500;;nyt://book/ef0030b7-5eca-5278-835a-ade95bfbb1f2;by Lucy Foley;;2022-05-11 22:09:21;Jess has suspicions about her half-brother’s neighbors when he goes missing.;;0.00;0063003058;9780063003057;Morrow;6;7;;THE PARIS APARTMENT;2022-05-11 22:13:46;11
2022-05-22;1;;https://www.amazon.com/dp/0593321448?tag=NYTBSREV-20;;Emily St. John Mandel;https://storage.googleapis.com/du-prd/books/images/9780593321447.jpg;334;500;;nyt://book/6d670d82-e5d4-5b6c-af81-cf68591bd325;by Emily St. John Mandel;;2022-05-11 22:09:21;A detective investigating in the wilderness discovers that his actions might affect the timeline of the universe.;;0.00;0593321448;9780593321447;Knopf;7;5;;SEA OF TRANQUILITY;2022-05-11 22:13:46;5
2022-05-22;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2022-05-11 22:09:21;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;8;8;;THE MIDNIGHT LIBRARY;2022-05-11 22:13:46;74
2022-05-22;1;;https://www.amazon.com/dp/059332868X?tag=NYTBSREV-20;;John Sandford;https://storage.googleapis.com/du-prd/books/images/9780593328682.jpg;331;500;;nyt://book/35592fa7-27e3-5a42-912d-ca19a8ff6ce6;by John Sandford;;2022-05-11 22:09:21;Letty Davenport, the adopted daughter of Lucas Davenport, looks into oil thefts in Texas.;;0.00;059332868X;9780593328682;Putnam;9;6;;THE INVESTIGATOR;2022-05-11 22:13:46;4
2022-05-22;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2022-05-11 22:09:21;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;10;0;;THE LAST THING HE TOLD ME;2022-05-11 22:13:46;47
2022-05-22;1;;https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20;;Bonnie Garmus;https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg;328;500;;nyt://book/717e0ead-9782-567d-af27-d9a6cfb1856f;by Bonnie Garmus;;2022-05-11 22:09:21;A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.;;0.00;038554734X;9780385547345;Doubleday;11;9;;LESSONS IN CHEMISTRY;2022-05-11 22:13:46;5
2022-05-22;1;;https://www.amazon.com/dp/1982166797?tag=NYTBSREV-20;;Rebecca Serle;https://storage.googleapis.com/du-prd/books/images/9781982166793.jpg;324;500;;nyt://book/5e998df9-4354-56be-9e67-86e560cf8f96;by Rebecca Serle;;2022-05-11 22:09:21;During a summer trip in Italy, Katy’s late mother reappears as a 30-year-old woman.;;0.00;1982166797;9781982166793;Atria;12;13;;ONE ITALIAN SUMMER;2022-05-11 22:13:46;9
2022-05-22;1;;https://www.amazon.com/dp/1984821644?tag=NYTBSREV-20;;Danielle Steel;https://storage.googleapis.com/du-prd/books/images/9781984821645.jpg;329;500;;nyt://book/e22099b0-5c37-5f05-b87e-dd4e7cf0399b;by Danielle Steel;;2022-05-11 22:09:21;A supermodel deals with the effects of a terror attack at an airport in Brussels on her life and appearance.;;0.00;1984821644;9781984821645;Delacorte;13;11;;BEAUTIFUL;2022-05-11 22:13:46;3
2022-05-22;1;;https://www.amazon.com/dp/0062851195?tag=NYTBSREV-20;;Don Winslow;https://storage.googleapis.com/du-prd/books/images/9780062851192.jpg;331;500;;nyt://book/84410604-b953-5c72-87af-dd5e18d0d1b3;by Don Winslow;;2022-05-11 22:09:21;Two rival crime families that control all of New England start a war against each other.;;0.00;0062851195;9780062851192;Morrow;14;3;;CITY ON FIRE;2022-05-11 22:13:46;2
2022-05-22;1;;https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20;;Shel Van Pelt;https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg;329;500;;nyt://book/206a5e83-12f4-5ea9-8e63-1da5470a6ef5;by Shelby Van Pelt;;2022-05-11 22:09:21;A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there.;;0.00;0063204150;9780063204157;Ecco;15;0;;REMARKABLY BRIGHT CREATURES;2022-05-11 22:13:46;1
2022-05-22;2;;https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20;;Viola Davis;https://storage.googleapis.com/du-prd/books/images/9780063037328.jpg;331;500;;nyt://book/ffe47bbb-a766-5337-9268-4480e3c9e4b9;by Viola Davis;;2022-05-11 22:09:24;The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success.;;0.00;0063037327;9780063037328;HarperOne;1;1;;FINDING ME;2022-05-11 22:13:49;2
2022-05-22;2;;https://www.amazon.com/dp/1250279259?tag=NYTBSREV-20;;Bill O'Reilly and Martin Dugard;https://storage.googleapis.com/du-prd/books/images/9781250279255.jpg;329;500;;nyt://book/ec61de88-0d53-53a7-a7a9-cad12f242e1d;by Bill O'Reilly and Martin Dugard;;2022-05-11 22:09:24;The 11th book in the conservative commentator’s Killing series gives an account of the global war against terrorists.;;0.00;1250279259;9781250279255;St. Martin's;2;0;;KILLING THE KILLERS;2022-05-11 22:13:49;1
2022-05-22;2;;https://www.amazon.com/dp/1982172487?tag=NYTBSREV-20;;Jonathan Martin and Alexander Burns;https://storage.googleapis.com/du-prd/books/images/9781982172480.jpg;329;500;;nyt://book/1d6b7894-313d-575c-9b99-2ec2dcd70964;by Jonathan Martin and Alexander Burns;;2022-05-11 22:09:24;Two New York Times correspondents chronicle the 2020 election and the first year of the Biden presidency.;;0.00;1982172487;9781982172480;Simon & Schuster;3;0;;THIS WILL NOT PASS;2022-05-11 22:13:49;1
2022-05-22;2;;https://www.amazon.com/dp/0593138090?tag=NYTBSREV-20;;Tina Brown;https://storage.googleapis.com/du-prd/books/images/9780593138090.jpg;329;500;;nyt://book/00df1009-e6a5-5bd9-b180-351a709b35d4;by Tina Brown;;2022-05-11 22:09:24;This follow-up to “The Diana Chronicles” details how the royal family reinvented itself after the death of Princess Diana.;;0.00;0593138090;9780593138090;Crown;4;2;;THE PALACE PAPERS;2022-05-11 22:13:49;2
2022-05-22;2;;https://www.amazon.com/dp/0593356705?tag=NYTBSREV-20;;Jennifer Grey;https://storage.googleapis.com/du-prd/books/images/9780593356708.jpg;329;500;;nyt://book/27ec008a-dc35-5363-ad4a-ccd15039f00b;by Jennifer Grey;;2022-05-11 22:09:24;The actress details growing up the child of Joel Grey, her iconic film roles and the repercussions from a plastic surgery procedure.;;0.00;0593356705;9780593356708;Ballantine;5;0;;OUT OF THE CORNER;2022-05-11 22:13:49;1
2022-05-22;2;;https://www.amazon.com/dp/0525657746?tag=NYTBSREV-20;;Michelle Zauner;https://storage.googleapis.com/du-prd/books/images/9780525657743.jpg;338;500;;nyt://book/606c842e-51e5-5ec6-826f-8c9104617ab8;by Michelle Zauner;;2022-05-11 22:09:24;The daughter of a Korean mother and Jewish-American father, and leader of the indie rock project Japanese Breakfast, describes creating her own identity after losing her mother to cancer.;;0.00;0525657746;9780525657743;Knopf;6;7;;CRYING IN H MART;2022-05-11 22:13:49;42
2022-05-22;2;;https://www.amazon.com/dp/1250622794?tag=NYTBSREV-20;;Paul Holes;https://storage.googleapis.com/du-prd/books/images/9781250622792.jpg;336;500;;nyt://book/f3189c81-154e-5a22-911b-587493620542;by Paul Holes;;2022-05-11 22:09:24;A memoir by a former cold case investigator who worked on several notable cases, including the identification of the Golden State Killer.;;0.00;1250622794;9781250622792;Celadon;7;3;;UNMASKED;2022-05-11 22:13:49;2
2022-05-22;2;;https://www.amazon.com/dp/1250223180?tag=NYTBSREV-20;;Bruce D. Perry and Oprah Winfrey;https://storage.googleapis.com/du-prd/books/images/9781250223180.jpg;319;500;;nyt://book/5bd45771-6d8f-5a8e-aa45-46b74262534e;by Bruce D. Perry and Oprah Winfrey;;2022-05-11 22:09:24;An approach to dealing with trauma that shifts an essential question used to investigate it.;;0.00;1250223180;9781250223180;Flatiron;8;15;;WHAT HAPPENED TO YOU?;2022-05-11 22:13:49;31
2022-05-22;2;;https://www.amazon.com/dp/0062981595?tag=NYTBSREV-20;;Jessi Klein;https://storage.googleapis.com/du-prd/books/images/9780062981592.jpg;331;500;;nyt://book/2683576c-404f-50e5-a984-2da4f0b565cc;by Jessi Klein;;2022-05-11 22:09:24;A collection of comedic essays on motherhood and middle age by the Emmy Award-winning writer and producer.;;0.00;0062981595;9780062981592;Harper;9;5;;I'LL SHOW MYSELF OUT;2022-05-11 22:13:49;2
2022-05-22;2;;https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20;;edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg;331;500;;nyt://book/a38e3654-a631-555f-92be-bb380296e141;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;2022-05-11 22:09:24;Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.;;0.00;0593230574;9780593230572;One World;10;13;;THE 1619 PROJECT;2022-05-11 22:13:49;25
2022-05-22;2;;https://www.amazon.com/dp/1982122633?tag=NYTBSREV-20;;Amy Odell;https://storage.googleapis.com/du-prd/books/images/9781982122638.jpg;331;500;;nyt://book/f619ac83-83ec-583c-8bba-36b359f2baa7;by Amy Odell;;2022-05-11 22:09:24;A biography of the editor in chief of American Vogue and the chief content officer of Condé Nast, Anna Wintour.;;0.00;1982122633;9781982122638;Gallery;11;0;;ANNA;2022-05-11 22:13:49;1
2022-05-22;2;;https://www.amazon.com/dp/1982153288?tag=NYTBSREV-20;;Bill Browder;https://storage.googleapis.com/du-prd/books/images/9781982153281.jpg;329;500;;nyt://book/7cab0a7f-a133-57b6-8587-e8008eb9fc37;by Bill Browder;;2022-05-11 22:09:24;The author of “Red Notice” tells his story of becoming Vladimir Putin’s enemy by uncovering a $230 million tax refund scheme.;;0.00;1982153288;9781982153281;Simon & Schuster;12;4;;FREEZING ORDER;2022-05-11 22:13:49;4
2022-05-22;2;;https://www.amazon.com/dp/0063056232?tag=NYTBSREV-20;;Molly Shannon with Sean Wilsey;https://storage.googleapis.com/du-prd/books/images/9780063056237.jpg;331;500;;nyt://book/890264da-7062-5a54-83d9-8f1964b6a20e;by Molly Shannon with Sean Wilsey;;2022-05-11 22:09:24;The comedic actor shares stories of family tragedy and her years as a star of “Saturday Night Live.”;;0.00;0063056232;9780063056237;Ecco;13;8;;HELLO, MOLLY!;2022-05-11 22:13:49;4
2022-05-22;2;;https://www.amazon.com/dp/0063076098?tag=NYTBSREV-20;;Dave Grohl;https://storage.googleapis.com/du-prd/books/images/9780063076099.jpg;331;500;;nyt://book/93914c6c-1313-51de-aa16-047a120720a9;by Dave Grohl;;2022-05-11 22:09:25;A memoir by the musician known for his work with Foo Fighters and Nirvana.;;0.00;0063076098;9780063076099;Dey Street;14;0;;THE STORYTELLER;2022-05-11 22:13:49;30
2022-05-22;2;;https://www.amazon.com/dp/0063162024?tag=NYTBSREV-20;;Douglas Murray;https://storage.googleapis.com/du-prd/books/images/9780063162020.jpg;331;500;;nyt://book/9c756634-1047-537f-8ed5-4ae52b859888;by Douglas Murray;;2022-05-11 22:09:25;An associate editor of The Spectator and Fox News contributor makes his arguments against anti-Western rhetoric.;;0.00;0063162024;9780063162020;Broadside;15;11;;THE WAR ON THE WEST;2022-05-11 22:13:49;2
